"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1980058687680164333","Sun Oct 19 23:49:13 +0000 2025","0","Masih ngandelin hotspot? Tagihan kuota bocor terus. Pindah ke WiFi rumah yang stabil. Biaya daftar &amp; paket IndiHome dijelasin transparan tanpa tebak-tebakan. Daftar via WA 0813-14300-585 → cek promo &amp; jadwal teknisi. Form: https://t.co/eQViOWufCN","1980058687680164333","","","in","","0","0","0","https://x.com/undefined/status/1980058687680164333","1393764075532742662",
"1980058625151578372","Sun Oct 19 23:48:58 +0000 2025","0","Hotspot itu darurat bukan gaya hidup. Mau stabil? Daftar IndiHome sekarang. Biaya daftar &amp; paket bulanan jelas (tanpa kira-kira) cocok buat WFH/gamer/UMKM. Chat WA resmi 0813-14300-585. Rincian &amp; form: https://t.co/yybDHIikPD Follow @indihome_web_id","1980058625151578372","","","in","","0","0","0","https://x.com/undefined/status/1980058625151578372","1287736481520291840",
"1979857962777940180","Sun Oct 19 23:48:37 +0000 2025","0","@IndiHome yaaa merah sampek skrg","1980058537763250407","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1980058537763250407","169783788",
"1979933741435715938","Sun Oct 19 23:41:25 +0000 2025","0","@marscchiato Tentu boleh dong Kak Komar. DM Kakak juga udah dibalas ya. -Sakia","1980056724334879139","","marscchiato","in","","0","0","0","https://x.com/undefined/status/1980056724334879139","1075673058931806208",
"1979932343642239303","Sun Oct 19 23:41:21 +0000 2025","0","@morphirne Siap Kak Airi. Pau cek DM kakak udah rekan Pau balas ya dan sudah terdapat pelaporan terkait permintaannya. Mohon ditunggu prosesnya. Kita mengupayakan agar permintaan kakak segera terealisasi -Pau","1980056706962108629","","morphirne","in","","0","0","0","https://x.com/undefined/status/1980056706962108629","1075673058931806208",
"1979938751007895897","Sun Oct 19 23:39:45 +0000 2025","0","@yunjinfrlss Internetnya gak stabil ya Kak maafin. Sakia cek Kakak sudah melakukan interaksi via DM. Terusin percakapan di DM yuk biar dibantu cek lebih lanjut Kak. Sehat terus ya -Sakia","1980056304409604103","","yunjinfrlss","in","","0","0","0","https://x.com/undefined/status/1980056304409604103","1075673058931806208",
"1979887636719575231","Sun Oct 19 23:39:34 +0000 2025","0","@baechocoxy @cubdlixxx Maaf banget ya Kak Choco jadi ga nyaman karena jaringannya. Pau paham banget yang kakak rasain :( Pau bantu cek dan solusiin yuk infoin nomor IndiHome kakak via DM ya -Pau","1980056257617920252","","baechocoxy","in","","0","0","0","https://x.com/undefined/status/1980056257617920252","1075673058931806208",
"1979939474701500472","Sun Oct 19 23:37:54 +0000 2025","0","@aqilahmainyukk DMnya Kak Aqilah udah dibalas nih. Boleh cek lagi DMnya yuk. -Sakia","1980055838871142466","","aqilahmainyukk","in","","0","0","0","https://x.com/undefined/status/1980055838871142466","1075673058931806208",
"1979865202352173528","Sun Oct 19 23:37:47 +0000 2025","0","@IndiHome @gornju Mampus gornju","1980055812237402439","","IndiHome","und","","0","0","0","https://x.com/undefined/status/1980055812237402439","2192120497",
"1979931303714656690","Sun Oct 19 23:36:41 +0000 2025","0","@forseungwoodz Mohon maaf jadi ga nyaman ya Kak @forseungwoodz Kakak bisa coba cek Kabel Patch Cord atau kabel berwarna hitam atau kuning dengan ujung kabel berwarna biru terpasang dengan benar kalo masih tetap sama bisa infoin nomor IndiHome lewat DM biar dibantu cek kendalanya -Pau","1980055535144894486","","forseungwoodz","in","","0","0","0","https://x.com/undefined/status/1980055535144894486","1075673058931806208",
"1979942107495481590","Sun Oct 19 23:36:34 +0000 2025","0","@scornertorannt Kalo buka aplikasi lain aman gak Kak Chak? Pastiin penggunaannya gak melebihi optimum device sesuai kecepatan internet. Yuk infoin Nomor internet dan atas nama via DM biar dibantu cek serta privasi terjaga. Thanks -Sakia","1980055505029730582","","scornertorannt","in","","0","0","0","https://x.com/undefined/status/1980055505029730582","1075673058931806208",
"1980055177039356212","Sun Oct 19 23:35:16 +0000 2025","0","@IndiHome min cek dm donggg","1980055177039356212","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1980055177039356212","1363073683305033734",
"1979896322456232202","Sun Oct 19 23:35:14 +0000 2025","0","@JimmyAnse Mohon maaf atas ketidaknyamanannya ya Kak Jimmy. Kita usahakan yang terbaik buat bantu kakak jika terdapat kendala kita pasti buatkan pelaporan ya. Guna dibantu cek kakak bisa lanjutin interaksinya melalui DM-Pau","1980055166750806063","","JimmyAnse","in","","0","0","0","https://x.com/undefined/status/1980055166750806063","1075673058931806208",
"1979896322456232202","Sun Oct 19 23:35:12 +0000 2025","0","@dionbilonk92 Intip lagi yuk Kak Dion DMnya udah dibalas ya. -Sakia","1980055159490458094","","dionbilonk92","in","","0","0","0","https://x.com/undefined/status/1980055159490458094","1075673058931806208",
"1979719174000959535","Sun Oct 19 23:34:29 +0000 2025","0","@youknowiamaple Mohon maaf banget ya Kak @youknowiamaple Kalau lampu indikatornya merah dipastiin dulu kabel patch cord sudah terpasang dengan benar ya. Kalau masih berkendala bisa lanjutin ngobrolnya di DM yaa Kak :) -Vioni","1980054981958090794","","youknowiamaple","in","","0","0","0","https://x.com/undefined/status/1980054981958090794","1075673058931806208",
"1979943262036308476","Sun Oct 19 23:34:14 +0000 2025","0","@bukankecapmanis Done DMnya Kakak udah dibalas ya. -Sakia","1980054915054735836","","bukankecapmanis","in","","0","0","0","https://x.com/undefined/status/1980054915054735836","1075673058931806208",
"1979883626876854547","Sun Oct 19 23:32:37 +0000 2025","0","@lelahmaksimal Maaf banget ya Kak Kaila. Pau bantu cek dan solusiin kendalanya yuk kakak bisa infoin nomor IndiHome kakak lewat DM ya-Pau","1980054510254088507","","lelahmaksimal","in","","0","0","0","https://x.com/undefined/status/1980054510254088507","1075673058931806208",
"1978992219144020325","Sun Oct 19 23:32:04 +0000 2025","0","@ditaditaoo Sakia cek DM Kak Ditha udah dibalas nih. Lanjutin yuk interaksinya di DM Kak. -Sakia","1980054370520862808","","ditaditaoo","in","","0","0","0","https://x.com/undefined/status/1980054370520862808","1075673058931806208",
"1979925772824408152","Sun Oct 19 23:30:38 +0000 2025","0","@yolahanda_ @IndiHomeCare Siap Kak Yols. Pau cek DM kakak udah dibalas sama rekan Pau ya. Silakan hubungi rekan terkait guna dibantu kendalanya. Semoga kendalanya dapat segera tersolusikan -Pau","1980054012985811261","","yolahanda_","in","","0","0","0","https://x.com/undefined/status/1980054012985811261","1075673058931806208",
"1979719174000959535","Sun Oct 19 23:29:31 +0000 2025","0","@youknowiamaple Duuh maafin ya Kak @youknowiamaple Dicek DM-nya sudah dibalas yaa :) Bisa lanjutin ngobrolnya di DM Kak -Vioni","1980053731644493996","","youknowiamaple","in","","0","0","0","https://x.com/undefined/status/1980053731644493996","1075673058931806208",
"1979945836856619519","Sun Oct 19 23:29:26 +0000 2025","0","@liloracles Orait DM Kakak akan dibantu cek dulu ya. Tungguin Kak. -Sakia","1980053709339136361","","liloracles","in","","0","0","0","https://x.com/undefined/status/1980053709339136361","1075673058931806208",
"1979922156940116045","Sun Oct 19 23:28:52 +0000 2025","0","@Yhudee @EAHelp @IndiHomeCare Maafin ya Kak Firka udah ga nyaman. Pau bantu cek kendalanya yuk infoin nomor IndiHome kakak lewat DM ya-Pau","1980053564836975082","","Yhudee","in","","0","0","0","https://x.com/undefined/status/1980053564836975082","1075673058931806208",
"1979805749162459460","Sun Oct 19 23:27:56 +0000 2025","0","@pinkoconner Kalo masih lambat maaf ya Kak. Pastikan jumlah device yg terhubung sesuai dengan kapasitas kecepatan paket ya. Infoin Nomor internet dan atas nama ke DM yuk biar dibantu cek serta privasi terjaga. Makasih -Sakia","1980053331423949124","","pinkoconner","in","","0","0","0","https://x.com/undefined/status/1980053331423949124","1075673058931806208",
"1979921819621548520","Sun Oct 19 23:27:18 +0000 2025","0","@kaldinya Maafin ya Kak Inya. Saat ini Pau udah batu percepatan DM kakak mohon ditunggu balasannya sebentar lagi ya Kak -Pau","1980053171901980932","","kaldinya","in","","0","0","0","https://x.com/undefined/status/1980053171901980932","1075673058931806208",
"1979719174000959535","Sun Oct 19 23:26:13 +0000 2025","0","@ia_shev Okeeei Kak @ia_shev ‍️ Vioni cek di DM sudah ada tiket pelaporannya bisa konfirmasiin lagi di DM biar dibantu percepatan yuk Kaak :) -Vioni","1980052898068509074","","ia_shev","in","","0","0","0","https://x.com/undefined/status/1980052898068509074","1075673058931806208",
"1979917995804877101","Sun Oct 19 23:24:43 +0000 2025","0","@nabilenma_ Maaf banget ya Kak Nabil internetnya jadi keganggu Apa modemnya muncul LOS merah? Yuk infoin nomor IndiHome-nya ke DM biar Pau bantu cek -Pau","1980052523890450736","","nabilenma_","in","","0","0","0","https://x.com/undefined/status/1980052523890450736","1075673058931806208",
"1979719174000959535","Sun Oct 19 23:23:17 +0000 2025","0","@seafoooooooood Huhu maafin yaaa Kak @seafoooooooood Pastiin dulu optimum devicenya engga melebihi yang disarankan di paket Kakak yaaa. Kirimin no internet dan atas namanya ke DM yuk biar dibantu cek jaringannya. Makasih :) -Vioni","1980052160193937575","","seafoooooooood","in","","0","0","0","https://x.com/undefined/status/1980052160193937575","1075673058931806208",
"1979852490985308571","Sun Oct 19 23:23:14 +0000 2025","0","@runemortis Kalo kabel Patch cord udah terpasang dgn kencang namun masih kendala maafin ya Kak. Yuk infokan no internet dan atas nama via DM biar dibantu cek dan datanya aman. Makasih -Sakia","1980052149590798566","","runemortis","in","","0","0","0","https://x.com/undefined/status/1980052149590798566","1075673058931806208",
"1979583567606042922","Sun Oct 19 23:16:12 +0000 2025","0","@bluebelilac Pastiin dulu jumlah device yg terhubung sesuai dengan kapasitas kecepatan paketnya Kak Naami. Maaf kalo masih lag gas infoin Nomor internet dan atas nama ke DM yuk biar dibantu cek serta privasi terjaga. Makasih -Sakia","1980050377849643192","","bluebelilac","in","","0","0","0","https://x.com/undefined/status/1980050377849643192","1075673058931806208",
"1979955693705916713","Sun Oct 19 23:14:30 +0000 2025","0","@goldennoona_ DM Kakak udah dibalas nih. Terusin interaksinya di DM yuk Kak. -Sakia","1980049951578271960","","goldennoona_","in","","0","0","0","https://x.com/undefined/status/1980049951578271960","1075673058931806208",
"1979957051855102168","Sun Oct 19 23:12:38 +0000 2025","0","@avvocuddlie Scroll TikTok jadi keganggu ya Kak Akel. Maafin. Pastikan penggunaannya gak melebihi optimum device sesuai kecepatan internet. Konfirmasi kami lagi di DM yuk biar dibantu cek lebih lanjut. Thanks -Sakia","1980049480876790211","","avvocuddlie","in","","0","0","0","https://x.com/undefined/status/1980049480876790211","1075673058931806208",
"1980049128114819139","Sun Oct 19 23:11:14 +0000 2025","0","Yuk bayar promo tagihan listrik pdam bpjs indihome internet token telkom. aku kasih diskon around 10%-15% S&amp;K berlaku #zonauang️️","1980049128114819139","","","in","","0","0","0","https://x.com/undefined/status/1980049128114819139","1758311644202147840",
"1979907205143937120","Sun Oct 19 23:09:14 +0000 2025","0","@IcyStormZayne Sekarang aksesnya udah normal belum Kak? Maaf ya. Pastiin penggunaannya gak melebihi optimum device sesuai kecepatan internet. Yuk infoin Nomor internet dan atas nama via DM biar dibantu cek serta privasi terjaga. Thanks -Sakia","1980048625637245365","","IcyStormZayne","in","","0","0","0","https://x.com/undefined/status/1980048625637245365","1075673058931806208",
"1979896322456232202","Sun Oct 19 23:07:34 +0000 2025","0","@totongulun Saat ini sinyal Kak Meningnangijo udah aman belum? Maaf ya kalo masih kendala Kakak bisa konfirmasi kami lagi di DM biar dapat dibantu cek lebih lanjut. Makasih -Sakia","1980048206970134674","","totongulun","in","","0","1","0","https://x.com/undefined/status/1980048206970134674","1075673058931806208",
"1971948100244951346","Sun Oct 19 23:05:12 +0000 2025","0","@elevnev Wah Sakia ikut senang kalo Wifi Kak Elev udah aman ya. Kalo ada pertanyaan lain terkait produk dan layanan IndiHome. Jangan sungkan untuk menghubungi kami lagi ya. Have a good day -Sakia","1980047611483795769","","elevnev","in","","0","0","0","https://x.com/undefined/status/1980047611483795769","1075673058931806208",
"1979934546050142671","Sun Oct 19 23:03:31 +0000 2025","0","@DGumanty97203 Sakia ikut senang kalo udah bisa Kak. Kalau ada pertanyaan lain terkait produk dan layanan IndiHome. Jangan sungkan untuk menghubungi kami lagi ya. Have a nice day -Sakia","1980047184973455441","","DGumanty97203","in","","0","0","0","https://x.com/undefined/status/1980047184973455441","1075673058931806208",
"1980046086770459055","Sun Oct 19 22:59:09 +0000 2025","0","Gestun akulaku gopaylater spaylater susah tembus?‍️ Sini yuk gestun di aku dijamin cair instan hitungan menit! via scan qr sakti tagihan token indihome bpjs pdam dll udh pasti tembus cinta avail kredivo bca bri yup paylater allobank hci danacicil indodana️ #zonauang https://t.co/DzDxtj92sg","1980046086770459055","https://pbs.twimg.com/media/G3qJaMYXoAArb2Y.jpg","","in","","0","0","0","https://x.com/undefined/status/1980046086770459055","1622948695212969984",
"1979965570096435228","Sun Oct 19 22:55:46 +0000 2025","0","@mausejuta Kak Dapak pastiin kabel Patch cord udah terpasang dgn kencang lalu tunggu sampai lampu Power PON/LINK Internet Wifi pada modem menyala &amp; coba koneksikan kembali. Maaf kalo masih kendala yuk infokan no internet dan atas nama via DM biar dibantu cek dan datanya aman. -Sakia","1980045234836009034","","mausejuta","in","","0","0","0","https://x.com/undefined/status/1980045234836009034","1075673058931806208",
"1979966267697336349","Sun Oct 19 22:51:19 +0000 2025","0","@phumiaw0105 DM Kak Phumiaw udah dibalas nih. Terusin interaksinya di DM yuk. -Sakia","1980044114768130352","","phumiaw0105","in","","0","0","0","https://x.com/undefined/status/1980044114768130352","1075673058931806208",
"1979980674045243499","Sun Oct 19 22:46:12 +0000 2025","0","@yanese_ Pagi Kak Ryansyah. Apakah ada yang bisa kami bantu seputar produk dan layanan IndiHome Kak? :) -Sakia","1980042829507531003","","yanese_","in","","0","0","0","https://x.com/undefined/status/1980042829507531003","1075673058931806208",
"1979888068992844238","Sun Oct 19 22:42:00 +0000 2025","0","@zlfanrr Kalo kedip merah pastiin dulu kabel Patch cord udah terpasang dgn kencang ya Kak Zulfa. Maafin kalo masih kendala yuk infokan no internet dan atas nama via DM biar dibantu cek dan datanya aman. Makasih -Sakia","1980041771435651441","","zlfanrr","in","","0","0","0","https://x.com/undefined/status/1980041771435651441","1075673058931806208",
"1979914226073268412","Sun Oct 19 22:38:07 +0000 2025","0","@IndiHome dah kirim dm belum ada balasan","1980040793839775995","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1980040793839775995","789325692",
"1979896322456232202","Sun Oct 19 22:33:54 +0000 2025","0","@IndiHome Min @IndiHome cek dm lagi ya wifinya masih bermasalah","1980039733217763609","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1980039733217763609","1564949825988497408",
"1980025852000940086","Sun Oct 19 21:47:04 +0000 2025","0","@lukaswebisono @IndiHomeCare Siap Kak @lukaswebisono. Yuk terusin interaksinya di DM. -Remi","1980027948393767066","","lukaswebisono","in","","0","0","0","https://x.com/undefined/status/1980027948393767066","1075673058931806208",
"1980025852000940086","Sun Oct 19 21:41:28 +0000 2025","0","@lukaswebisono @IndiHomeCare @lukaswebisono Mati seperti apa Kak berkenan dibantu cek dulu IndiHomenya yaa ke DM infoin nomor internet dan atas nama lengkap pemiliknya- Miste","1980026537245376935","","lukaswebisono","in","","0","1","0","https://x.com/undefined/status/1980026537245376935","1075673058931806208",
"1979980443673063599","Sun Oct 19 20:29:49 +0000 2025","0","@yanese_ Pagi Kak @yanese_ maaf sebelumnya karena akun layanan udah beralih ke akun ini untuk seputar IndiHome jika butuh bantuan boleh konfirmasi kesini ya Kak -Garra","1980008506049921198","","yanese_","in","","0","0","0","https://x.com/undefined/status/1980008506049921198","1075673058931806208",
"1979965684395528617","Sun Oct 19 20:28:45 +0000 2025","0","@phumiaw0105 Kak maafin bgt sebelumnya karena akun layanan udah beralih ke akun ini boleh lanjutin interaksi DM-nya kesini ya Kak -Garra","1980008239774531653","","phumiaw0105","in","","0","0","0","https://x.com/undefined/status/1980008239774531653","1075673058931806208",
"1979991612844597371","Sun Oct 19 20:27:12 +0000 2025","0","@valuneisette Pagi Kak @valuneisette ada yg bisa dibantu seputar IndiHome-nya saat ini kak ? yuukk cerita sini Kak -Garra","1980007849758753261","","valuneisette","in","","0","0","0","https://x.com/undefined/status/1980007849758753261","1075673058931806208",
"1979971315269579172","Sun Oct 19 20:26:30 +0000 2025","0","@foolingarounddd Mohon maaf Kak apakah sekarang sudah bisa digunakan seperti biasa? Kalau belum juga silakan kirim nomor internet melalui DM. -Garra","1980007671907635609","","foolingarounddd","in","","0","0","0","https://x.com/undefined/status/1980007671907635609","1075673058931806208",
"1979961934591275314","Sun Oct 19 20:26:03 +0000 2025","0","@junie_yellow323 Maaf ya Kak semoga saat ini sudah tidak ada kendala. Kalau masih bermasalah kirim nomor internet via DM. -Garra","1980007560284713244","","junie_yellow323","in","","0","0","0","https://x.com/undefined/status/1980007560284713244","1075673058931806208",
"1979960410850918814","Sun Oct 19 20:25:38 +0000 2025","0","@pibriyiyiyi Maaf ya Kak semoga saat ini sudah tidak ada kendala. Kalau masih bermasalah kirim nomor internet via DM. -Garra","1980007455125070107","","pibriyiyiyi","in","","0","0","0","https://x.com/undefined/status/1980007455125070107","1075673058931806208",
"1979957051855102168","Sun Oct 19 20:25:12 +0000 2025","0","@avvocuddlie Kak maaf ya. Coba dicek kembali apakah sudah lancar aksesnya? Jika belum juga kirim nomor internet via DM agar segera dibantu. -Garra","1980007344705835281","","avvocuddlie","in","","0","0","0","https://x.com/undefined/status/1980007344705835281","1075673058931806208",
"1980004118954696903","Sun Oct 19 20:12:23 +0000 2025","0","Acid Indi 【IndiHome Paket Phoenix】 https://t.co/hTctDPDYw5 @YouTubeより","1980004118954696903","","","ca","","0","0","0","https://x.com/undefined/status/1980004118954696903","1186908457099616256",
"1979888068992844238","Sun Oct 19 20:09:03 +0000 2025","0","@IndiHome Iya kedip merah kenapa ya itu kakkk","1980003281620615263","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1980003281620615263","993012427",
"1979908675536871692","Sun Oct 19 19:48:44 +0000 2025","0","@lucrejia mau tebak indihome dan liat di reply yup btul (ak juga) ","1979998168705302889","","lucrejia","in","","0","1","0","https://x.com/undefined/status/1979998168705302889","926803734042107904",
"1979595948256022874","Sun Oct 19 18:58:34 +0000 2025","0","@iqbalabalabal_ Duh maafin Kak @iqbalabalabal_. Btw di modemnya ada lampu indikator yang berkedip merah nggak? Kalau ada bisa jadi ada gangguan. Yuk DM nomor Internet dan atas namanya ke kita biar dicek lebih lanjut. -Harper","1979985545028903379","","iqbalabalabal_","in","","0","0","0","https://x.com/undefined/status/1979985545028903379","1075673058931806208",
"1979718879472689484","Sun Oct 19 18:57:10 +0000 2025","0","@dilfyeol Maaf Kak @dilfyeol Kakak bisa coba cek Kabel Patch Cord atau kabel berwarna hitam atau kuning dengan ujung kabel berwarna biru terpasang dengan benar kalo masih tetap sama bisa infoin nomor IndiHome lewat DM biar dibantu cek kendalanya ya-Harper","1979985192908689804","","dilfyeol","in","","0","0","0","https://x.com/undefined/status/1979985192908689804","1075673058931806208",
"1979770834723213634","Sun Oct 19 18:53:01 +0000 2025","0","@xmb_phreaker Okay Kak. Ditunggu balasan DM nya ya. Secepatnya pasti kami respons -Harper","1979984147813966088","","xmb_phreaker","in","","0","0","0","https://x.com/undefined/status/1979984147813966088","1075673058931806208",
"1979980674045243499","Sun Oct 19 18:39:13 +0000 2025","0","p @IndiHome","1979980674045243499","","","und","","0","1","0","https://x.com/undefined/status/1979980674045243499","1362833067778314242",
"1979939622387134702","Sun Oct 19 18:38:35 +0000 2025","0","@AndryDwiPurwoko @AndryDwiPurwoko Maaf banget Kak buat nunggu DM Kakak Miste pin nih biar segera dibales- Miste","1979980514997207330","","AndryDwiPurwoko","in","","0","0","0","https://x.com/undefined/status/1979980514997207330","1075673058931806208",
"1979980443673063599","Sun Oct 19 18:38:18 +0000 2025","0","woelaahhhhh gue kira cuma gue yang lag indihome hehe gmn nich @IndiHomeCare","1979980443673063599","","","in","","0","1","0","https://x.com/undefined/status/1979980443673063599","1362833067778314242",
"1979939622387134702","Sun Oct 19 18:36:39 +0000 2025","0","@IndiHome Mana dm nya Lah tai ditungguin juga","1979980026461495522","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1979980026461495522","1532127210",
"1979971315269579172","Sun Oct 19 18:02:02 +0000 2025","0","setelah 3 5 tahun indihome indihome menjadi baik hati di daerah gw skrg kembali berulah gw cek ping langsung dri cmd beberapa kali rto dan terbukti packet loss di vc discord dan in-game di valo ","1979971315269579172","","","in","","0","2","0","https://x.com/undefined/status/1979971315269579172","1804260970212298752",
"1979966267697336349","Sun Oct 19 17:41:58 +0000 2025","0","@IndiHome cek DM min","1979966267697336349","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1979966267697336349","1902136392651829250",
"1979965570096435228","Sun Oct 19 17:39:12 +0000 2025","1","@IndiHome Subhanallah lo kenapa? ini wlan gue kedip mlu nih gimana benerinnya?","1979965570096435228","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1979965570096435228","1163035165179830272",
"1979939622387134702","Sun Oct 19 17:38:43 +0000 2025","0","@AndryDwiPurwoko Oke Kak @AndryDwiPurwoko. Segera menuju ke DM ya -Remi","1979965448826565079","","AndryDwiPurwoko","in","","0","1","0","https://x.com/undefined/status/1979965448826565079","1075673058931806208",
"1979934546050142671","Sun Oct 19 17:34:35 +0000 2025","0","@IndiHome Yak baru aja bisa...tq","1979964408928600206","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1979964408928600206","1696470274601000960",
"1979939622387134702","Sun Oct 19 17:31:36 +0000 2025","0","@hongrangbear Maaf ya Kak semoga saat ini aksesnya sudah berjalan lancar. Kalau belum kirim nomor internet via DM agar segera dibantu. -Garra","1979963657686851751","","hongrangbear","in","","0","1","0","https://x.com/undefined/status/1979963657686851751","1075673058931806208",
"1979934546050142671","Sun Oct 19 17:31:13 +0000 2025","0","@DGumanty97203 Kak mohon maaf atas ketidaknyamanannya. Coba sekarang sudah lancar belum? Jika belum kirim nomor internet melalui DM ya. -Garra","1979963562262134822","","DGumanty97203","in","","0","1","0","https://x.com/undefined/status/1979963562262134822","1075673058931806208",
"1979883167369802232","Sun Oct 19 17:30:57 +0000 2025","0","@kinciiy @kinciiy Biar segera dibantu cari solusi yuk lanjut penanganan via DM. Maaf yah Kak. Sehat selalu :) -Rasya","1979963493735706795","","kinciiy","in","","0","0","0","https://x.com/undefined/status/1979963493735706795","1075673058931806208",
"1979933374929043760","Sun Oct 19 17:30:42 +0000 2025","0","@ryangrld21 Mohon maaf Kak apakah sekarang sudah bisa diakses dengan normal? Kalau belum juga silakan kirim nomor internet via DM. -Garra","1979963431819309067","","ryangrld21","in","","0","0","0","https://x.com/undefined/status/1979963431819309067","1075673058931806208",
"1979931837402103957","Sun Oct 19 17:30:15 +0000 2025","0","@sekaletaaja Maaf ya Kak semoga saat ini sudah tidak ada gangguan. Jika masih kendala mohon kirim nomor internet melalui DM agar kami bantu periksa. -Garra","1979963319386837113","","sekaletaaja","in","","0","0","0","https://x.com/undefined/status/1979963319386837113","1075673058931806208",
"1979929838245830931","Sun Oct 19 17:29:51 +0000 2025","0","@yogaviyas Duh maaf sebelumnya Kak. Coba sekarang sudah bisa digunakan belum? Kalau belum juga kirim nomor internet lewat DM ke akun ini karena akun layanan sudah beralih ya Kak. -Garra","1979963217192640721","","yogaviyas","in","","0","0","0","https://x.com/undefined/status/1979963217192640721","1075673058931806208",
